Type,Datetime,Latitude,Longitude,C_gauge,Off_Day
Auto Fire Alarm,2010-12-09,47.613622,-122.337015,RG11,0
Automatic Fire Alarm Resd,2010-12-09,47.546673,-122.276541,RG18,0
Automatic Fire Alarm False,2010-12-08,47.673906,-122.40156,RG08,0
Automatic Fire Alarm Resd,2010-12-08,47.703061,-122.29375,RG04,0
Auto Fire Alarm,2010-12-08,47.515169,-122.387474,RG05,0
Auto Fire Alarm,2010-12-08,47.61055,-122.32931799999999,RG20_25,0
Automatic Fire Alarm Resd,2010-12-08,47.67236,-122.376616,RG08,0
Auto Fire Alarm,2010-12-08,47.663074,-122.30516399999999,RG03,0
Automatic Fire Alarm False,2010-12-08,47.703477,-122.33390700000001,RG04,0
Rubbish Fire,2010-12-08,47.575917,-122.294008,RG18,0
Automatic Fire Alarm Resd,2010-12-08,47.546673,-122.276541,RG18,0
Auto Fire Alarm,2010-12-08,47.610972,-122.340465,RG11,0
Auto Fire Alarm,2010-12-08,47.661386,-122.33831299999999,RG09,0
Automatic Fire Alarm Resd,2010-12-08,47.540592,-122.264576,RG18,0
Auto Fire Alarm,2010-12-08,47.683048,-122.295852,RG04,0
Auto Fire Alarm,2010-12-08,47.610833,-122.347778,RG11,0
Automatic Fire Alarm Resd,2010-12-08,47.673093,-122.379396,RG08,0
Auto Fire Alarm,2010-12-08,47.608665,-122.329131,RG20_25,0
Automatic Fire Alarm False,2010-12-08,47.601667,-122.32777800000001,RG20_25,0
Auto Fire Alarm,2010-12-08,47.615666999999995,-122.33259199999999,RG11,0
Auto Fire Alarm,2010-12-08,47.608621,-122.320756,RG20_25,0
Auto Fire Alarm,2010-12-08,47.61695,-122.35256100000001,RG11,0
Car Fire,2010-12-08,47.70221,-122.30185700000001,RG04,0
Car Fire,2010-12-08,47.543159,-122.39434299999999,RG05,0
Garage Fire,2010-12-08,47.53156,-122.274299,RG10_30,0
Auto Fire Alarm,2010-12-08,47.613436,-122.344632,RG11,0
Auto Fire Alarm,2010-12-08,47.677788,-122.26213500000001,RG02,0
Auto Fire Alarm,2010-12-08,47.712305,-122.339596,RG01,0
Dumpster Fire,2010-12-07,47.613955,-122.33955900000001,RG11,0
Automatic Fire Alarm Resd,2010-12-07,47.647265000000004,-122.40728100000001,RG12,0
Auto Fire Alarm,2010-12-07,47.65368,-122.326779,RG03,0
Auto Fire Alarm,2010-12-07,47.612035999999996,-122.32606899999999,RG20_25,0
Auto Fire Alarm,2010-12-07,47.715011,-122.344857,RG01,0
Auto Fire Alarm,2010-12-07,47.602114,-122.330809,RG20_25,0
Auto Fire Alarm,2010-12-07,47.617499,-122.345128,RG11,0
Car Fire,2010-12-07,47.73231,-122.345077,RG01,0
Auto Fire Alarm,2010-12-07,47.560319,-122.33679599999999,RG15,0
Fire in Single Family Res,2010-12-07,47.498087,-122.26616299999999,RG10_30,0
Auto Fire Alarm,2010-12-07,47.607299,-122.33708700000001,RG11,0
Fire in Building,2010-12-07,47.642877,-122.376069,RG12,0
Auto Fire Alarm,2010-12-07,47.588414,-122.309467,RG20_25,0
Auto Fire Alarm,2010-12-07,47.623717,-122.36063500000002,RG11,0
Auto Fire Alarm,2010-12-07,47.608032,-122.328551,RG20_25,0
Auto Fire Alarm,2010-12-07,47.670913,-122.385246,RG08,0
Auto Fire Alarm,2010-12-07,47.630488,-122.35790800000001,RG11,0
Auto Fire Alarm,2010-12-06,47.658656,-122.35001000000001,RG09,0
Auto Fire Alarm,2010-12-06,47.617771000000005,-122.326765,RG20_25,0
Auto Fire Alarm,2010-12-06,47.522018,-122.264426,RG10_30,0
Auto Fire Alarm,2010-12-06,47.656659999999995,-122.342376,RG09,0
Auto Fire Alarm,2010-12-06,47.723221,-122.349217,RG01,0
Automatic Fire Alarm Resd,2010-12-06,47.646619,-122.37487800000001,RG12,0
Automatic Fire Alarm Resd,2010-12-06,47.589664,-122.286289,RG20_25,0
Auto Fire Alarm,2010-12-06,47.670931,-122.38758700000001,RG08,0
Auto Fire Alarm,2010-12-06,47.596674,-122.32479,RG20_25,0
Fire in Building,2010-12-06,47.626721999999994,-122.35818700000002,RG11,0
Automatic Fire Alarm False,2010-12-06,47.594854999999995,-122.334193,RG20_25,0
Auto Fire Alarm,2010-12-06,47.594854999999995,-122.334193,RG20_25,0
Auto Fire Alarm,2010-12-06,47.70593,-122.332098,RG04,0
Auto Fire Alarm,2010-12-06,47.601718,-122.331581,RG20_25,0
Automatic Fire Alarm Resd,2010-12-06,47.50479,-122.25479399999999,RG10_30,0
Auto Fire Alarm,2010-12-06,47.568767,-122.370751,RG14,0
Automatic Fire Alarm Resd,2010-12-06,47.690511,-122.32434099999999,RG04,0
Auto Fire Alarm,2010-12-05,47.604377,-122.325207,RG20_25,1
Auto Fire Alarm,2010-12-05,47.628108000000005,-122.340295,RG11,1
Fire in Single Family Res,2010-12-05,47.519587,-122.38561599999998,RG05,1
Auto Fire Alarm,2010-12-05,47.70593,-122.332098,RG04,1
Automatic Fire Alarm Resd,2010-12-05,47.502833,-122.24124199999999,RG10_30,1
Automatic Fire Alarm False,2010-12-05,47.67651,-122.26146200000001,RG02,1
Auto Fire Alarm,2010-12-05,47.701152,-122.298523,RG04,1
Auto Fire Alarm,2010-12-05,47.701152,-122.298523,RG04,1
Auto Fire Alarm,2010-12-05,47.601718,-122.331581,RG20_25,1
Fire in Building,2010-12-05,47.615556,-122.344167,RG11,1
Fire in Building,2010-12-05,47.582845,-122.30295500000001,RG20_25,1
Auto Fire Alarm,2010-12-05,47.668015000000004,-122.38371200000002,RG08,1
Automatic Fire Alarm False,2010-12-05,47.666855,-122.383724,RG08,1
Auto Fire Alarm,2010-12-05,47.714518,-122.31250700000001,RG04,1
Auto Fire Alarm,2010-12-05,47.561096,-122.38413700000001,RG14,1
Fire in Building,2010-12-05,47.602272,-122.32788300000001,RG20_25,1
Fire in Building,2010-12-05,47.582946,-122.302954,RG20_25,1
Fire in Single Family Res,2010-12-05,47.582845,-122.30295500000001,RG20_25,1
Automatic Fire Alarm Resd,2010-12-05,47.589664,-122.286289,RG20_25,1
Automatic Fire Alarm Resd,2010-12-05,47.677921999999995,-122.37783700000001,RG08,1
Auto Fire Alarm,2010-12-05,47.601714,-122.328966,RG20_25,1
Auto Fire Alarm,2010-12-05,47.708656,-122.3329,RG01,1
Auto Fire Alarm,2010-12-05,47.620022999999996,-122.34351200000002,RG11,1
Auto Fire Alarm,2010-12-05,47.601690000000005,-122.31491299999999,RG20_25,1
Auto Fire Alarm,2010-12-05,47.626281,-122.33400800000001,RG11,1
Auto Fire Alarm,2010-12-05,47.69563,-122.34401000000001,RG04,1
Automatic Fire Alarm Resd,2010-12-05,47.585328999999994,-122.38908799999999,RG14,1
Auto Fire Alarm,2010-12-05,47.658727,-122.31978500000001,RG03,1
Auto Fire Alarm,2010-12-05,47.674094000000004,-122.29325800000001,RG02,1
Rubbish Fire,2010-12-05,47.555841,-122.358754,RG15,1
Auto Fire Alarm,2010-12-05,47.544102,-122.284609,RG18,1
Dumpster Fire,2010-12-04,47.609902000000005,-122.32379099999999,RG20_25,1
Auto Fire Alarm,2010-12-04,47.613561,-122.33196299999999,RG11,1
Automatic Fire Alarm Resd,2010-12-04,47.553089,-122.30266999999999,RG18,1
Automatic Fire Alarm Resd,2010-12-04,47.589664,-122.286289,RG20_25,1
Auto Fire Alarm,2010-12-04,47.617034000000004,-122.35468999999999,RG11,1
Auto Fire Alarm,2010-12-04,47.531994,-122.328308,RG16,1
Auto Fire Alarm,2010-12-04,47.600791,-122.330275,RG20_25,1
Bark Fire,2010-12-04,47.601718,-122.331581,RG20_25,1
Bark Fire,2010-12-04,47.601667,-122.32777800000001,RG20_25,1
Auto Fire Alarm,2010-12-04,47.607299,-122.33708700000001,RG11,1
Rubbish Fire,2010-12-04,47.601667,-122.32777800000001,RG20_25,1
Auto Fire Alarm,2010-12-04,47.606302,-122.33003899999999,RG20_25,1
Auto Fire Alarm,2010-12-04,47.659806,-122.31978000000001,RG03,1
Auto Fire Alarm,2010-12-04,47.602385999999996,-122.33259199999999,RG20_25,1
Auto Fire Alarm,2010-12-04,47.619062,-122.31430300000001,RG20_25,1
Auto Fire Alarm,2010-12-04,47.588027000000004,-122.386277,RG14,1
Car Fire Freeway,2010-12-04,47.638512,-122.32260600000001,RG03,1
Auto Fire Alarm,2010-12-04,47.696040999999994,-122.359379,RG07,1
Automatic Fire Alarm Resd,2010-12-03,47.518597,-122.33937900000001,RG17,0
Auto Fire Alarm,2010-12-03,47.70471,-122.28465,RG04,0
Auto Fire Alarm,2010-12-03,47.621981,-122.327155,RG11,0
Auto Fire Alarm,2010-12-03,47.622501,-122.337147,RG11,0
Auto Fire Alarm,2010-12-03,47.660472,-122.35332199999999,RG09,0
Auto Fire Alarm,2010-12-03,47.656017999999996,-122.316767,RG03,0
Car Fire Freeway,2010-12-03,47.543296000000005,-122.334318,RG16,0
Auto Fire Alarm,2010-12-03,47.678789,-122.262227,RG02,0
Auto Fire Alarm,2010-12-03,47.678789,-122.262227,RG02,0
Auto Fire Alarm,2010-12-03,47.615789,-122.33650700000001,RG11,0
Auto Fire Alarm,2010-12-03,47.621458000000004,-122.36188200000001,RG11,0
Brush Fire,2010-12-03,47.685903,-122.40285800000001,RG08,0
Brush Fire,2010-12-03,47.654092,-122.40998400000001,RG12,0
Automatic Fire Alarm Resd,2010-12-03,47.675779999999996,-122.276845,RG02,0
Auto Fire Alarm,2010-12-03,47.60649,-122.33481200000001,RG20_25,0
Tranformer Fire,2010-12-02,47.543813,-122.321294,RG16,0
Auto Fire Alarm,2010-12-02,47.60923,-122.34499299999999,RG11,0
Auto Fire Alarm,2010-12-02,47.548274,-122.31968300000001,RG16,0
Auto Fire Alarm,2010-12-02,47.712461,-122.315198,RG04,0
Auto Fire Alarm,2010-12-02,47.613304,-122.32076799999999,RG20_25,0
Automatic Fire Alarm Resd,2010-12-02,47.681942,-122.370429,RG09,0
Auto Fire Alarm,2010-12-02,47.673981,-122.292203,RG02,0
Auto Fire Alarm,2010-12-02,47.610155,-122.333545,RG20_25,0
Car Fire,2010-12-02,47.521029999999996,-122.358456,RG17,0
Automatic Fire Alarm Resd,2010-12-02,47.714816,-122.281148,RG04,0
Auto Fire Alarm,2010-12-02,47.602813,-122.33144899999999,RG20_25,0
Car Fire,2010-12-02,47.666467,-122.38475,RG08,0
Auto Fire Alarm,2010-12-02,47.667074,-122.354421,RG09,0
Car Fire,2010-12-02,47.691055,-122.35530700000001,RG07,0
Auto Fire Alarm,2010-12-02,47.658303000000004,-122.31221299999999,RG03,0
Car Fire,2010-12-02,47.617795,-122.34803899999999,RG11,0
Auto Fire Alarm,2010-12-01,47.640972999999995,-122.398319,RG12,0
Auto Fire Alarm,2010-12-01,47.624569,-122.350928,RG11,0
Automatic Fire Alarm Resd,2010-12-01,47.606539,-122.30763300000001,RG20_25,0
Auto Fire Alarm,2010-12-01,47.542303000000004,-122.375157,RG05,0
Car Fire,2010-12-01,47.608228000000004,-122.33486599999999,RG20_25,0
Auto Fire Alarm,2010-12-01,47.605897,-122.331199,RG20_25,0
Car Fire W/Exp.,2010-12-01,47.637170000000005,-122.357037,RG11,0
Auto Fire Alarm,2010-12-01,47.667252000000005,-122.380052,RG08,0
Auto Fire Alarm,2010-12-01,47.537839,-122.294797,RG18,0
Auto Fire Alarm,2010-12-01,47.682103999999995,-122.26221799999999,RG02,0
Automatic Fire Alarm Resd,2010-12-01,47.527584000000004,-122.34165800000001,RG17,0
Automatic Fire Alarm Resd,2010-12-01,47.628776,-122.304754,RG20_25,0
Auto Fire Alarm,2010-12-01,47.610972,-122.340465,RG11,0
Auto Fire Alarm,2010-12-01,47.610972,-122.340465,RG11,0
Auto Fire Alarm,2010-12-01,47.613838,-122.341324,RG11,0
Auto Fire Alarm,2010-12-01,47.610625,-122.32441999999999,RG20_25,0
Auto Fire Alarm,2010-12-01,47.601667,-122.331111,RG20_25,0
Auto Fire Alarm,2010-12-01,47.615429,-122.347799,RG11,0
Auto Fire Alarm,2010-12-01,47.606176,-122.310249,RG20_25,0
Automatic Fire Alarm Resd,2010-12-01,47.686245,-122.26834,RG02,0
Automatic Fire Alarm Resd,2010-12-01,47.527584000000004,-122.34165800000001,RG17,0
Auto Fire Alarm,2010-11-30,47.615361,-122.34788700000001,RG11,0
Auto Fire Alarm,2010-11-30,47.599906,-122.332879,RG20_25,0
Auto Fire Alarm,2010-11-30,47.58821,-122.302598,RG20_25,0
Auto Fire Alarm,2010-11-30,47.725503,-122.355552,RG01,0
Car Fire,2010-11-30,47.551190000000005,-122.28077900000001,RG18,0
Auto Fire Alarm,2010-11-30,47.656017999999996,-122.316767,RG03,0
Auto Fire Alarm,2010-11-30,47.521023,-122.366095,RG17,0
Auto Fire Alarm,2010-11-30,47.670931,-122.38758700000001,RG08,0
"Hang-Up, Fire",2010-11-30,47.656667999999996,-122.35098,RG09,0
Auto Fire Alarm,2010-11-30,47.69062,-122.37433,RG07,0
Auto Fire Alarm,2010-11-30,47.651363,-122.348598,RG09,0
Auto Fire Alarm,2010-11-30,47.657942,-122.31779099999999,RG03,0
Auto Fire Alarm,2010-11-30,47.664393,-122.283353,RG02,0
Auto Fire Alarm,2010-11-30,47.57137,-122.32906399999999,RG15,0
Auto Fire Alarm,2010-11-30,47.612541,-122.343119,RG11,0
Auto Fire Alarm,2010-11-30,47.610972,-122.340465,RG11,0
Automatic Fire Alarm False,2010-11-30,47.612541,-122.343119,RG11,0
Automatic Fire Alarm Resd,2010-11-30,47.651565999999995,-122.279517,RG03,0
Auto Fire Alarm,2010-11-30,47.633463,-122.277157,RG03,0
Auto Fire Alarm,2010-11-30,47.61642,-122.35365,RG11,0
Auto Fire Alarm,2010-11-30,47.571548,-122.296819,RG18,0
Automatic Fire Alarm False,2010-11-30,47.608845,-122.339956,RG11,0
Auto Fire Alarm,2010-11-30,47.683933,-122.26387199999999,RG02,0
Automatic Fire Alarm Resd,2010-11-30,47.6517,-122.36831399999998,RG09,0
Auto Fire Alarm,2010-11-30,47.52828,-122.365857,RG17,0
Auto Fire Alarm,2010-11-30,47.708935,-122.32056899999999,RG04,0
Auto Fire Alarm,2010-11-30,47.601714,-122.328966,RG20_25,0
Auto Fire Alarm,2010-11-30,47.675886,-122.261435,RG02,0
Auto Fire Alarm,2010-11-30,47.616391,-122.33376299999999,RG11,0
Auto Fire Alarm,2010-11-30,47.542466,-122.275011,RG18,0
Auto Fire Alarm,2010-11-30,47.603342,-122.335001,RG20_25,0
Automatic Fire Alarm Resd,2010-11-30,47.538709999999995,-122.27535,RG18,0
Automatic Fire Alarm Resd,2010-11-30,47.518522999999995,-122.261646,RG10_30,0
Fire in Single Family Res,2010-11-30,47.547360999999995,-122.308623,RG16,0
Auto Fire Alarm,2010-11-30,47.656013,-122.3157,RG03,0
Car Fire,2010-11-29,47.7024,-122.360743,RG07,0
Auto Fire Alarm,2010-11-29,47.607715999999996,-122.34243799999999,RG11,0
Car Fire,2010-11-29,47.537042,-122.28129299999999,RG18,0
Automatic Fire Alarm False,2010-11-29,47.607715999999996,-122.34243799999999,RG11,0
Automatic Fire Alarm Resd,2010-11-29,47.677738,-122.270265,RG02,0
Auto Fire Alarm,2010-11-29,47.533328000000004,-122.29846200000001,RG16,0
Auto Fire Alarm,2010-11-29,47.708888,-122.35548200000001,RG01,0
Automatic Fire Alarm Resd,2010-11-29,47.528584,-122.285956,RG10_30,0
Auto Fire Alarm,2010-11-29,47.655243,-122.37995900000001,RG12,0
Car Fire,2010-11-29,47.531543,-122.278304,RG10_30,0
Auto Fire Alarm,2010-11-29,47.576178000000006,-122.41901499999999,RG14,0
Auto Fire Alarm,2010-11-29,47.611511,-122.32076,RG20_25,0
Auto Fire Alarm,2010-11-29,47.547371000000005,-122.333831,RG16,0
Automatic Fire Alarm Resd,2010-11-29,47.646982,-122.31712900000001,RG03,0
Auto Fire Alarm,2010-11-29,47.569997,-122.3342,RG15,0
Auto Fire Alarm,2010-11-29,47.547371000000005,-122.333831,RG16,0
Auto Fire Alarm,2010-11-29,47.591454,-122.31728100000001,RG20_25,0
Auto Fire Alarm,2010-11-29,47.625506,-122.343547,RG11,0
Car Fire Freeway,2010-11-29,47.548716,-122.31198400000001,RG16,0
Auto Fire Alarm,2010-11-29,47.721092,-122.295271,RG04,0
Auto Fire Alarm,2010-11-29,47.686674,-122.30086899999999,RG04,0
Automatic Fire Alarm Resd,2010-11-29,47.673756,-122.273812,RG02,0
Auto Fire Alarm,2010-11-28,47.521023,-122.366095,RG17,1
Auto Fire Alarm,2010-11-28,47.659855,-122.313166,RG03,1
Auto Fire Alarm,2010-11-28,47.608878000000004,-122.336996,RG11,1
Automatic Fire Alarm Resd,2010-11-28,47.678061,-122.294101,RG04,1
Rubbish Fire,2010-11-28,47.705064,-122.30161899999999,RG04,1
Auto Fire Alarm,2010-11-28,47.616820000000004,-122.307201,RG20_25,1
Auto Fire Alarm,2010-11-28,47.70593,-122.332098,RG04,1
Auto Fire Alarm,2010-11-28,47.613059,-122.312779,RG20_25,1
Auto Fire Alarm,2010-11-28,47.642014,-122.376166,RG12,1
Auto Fire Alarm,2010-11-28,47.598162,-122.323755,RG20_25,1
Auto Fire Alarm,2010-11-28,47.564803000000005,-122.39633400000001,RG14,1
Auto Fire Alarm,2010-11-28,47.633163,-122.353202,RG11,1
Fire in Building,2010-11-28,47.571626,-122.296702,RG18,1
Auto Fire Alarm,2010-11-28,47.69607,-122.376796,RG07,1
Fire in Single Family Res,2010-11-28,47.642264000000004,-122.34889199999999,RG11,1
Auto Fire Alarm,2010-11-28,47.518178000000006,-122.367277,RG17,1
Auto Fire Alarm,2010-11-28,47.658901,-122.315505,RG03,1
Auto Fire Alarm,2010-11-28,47.658901,-122.315505,RG03,1
Car Fire,2010-11-28,47.602452,-122.33724099999999,RG20_25,1
Auto Fire Alarm,2010-11-28,47.52412,-122.26461100000002,RG10_30,1
Auto Fire Alarm,2010-11-28,47.539435,-122.325673,RG16,1
Car Fire W/Exp.,2010-11-28,47.540848,-122.32766000000001,RG16,1
Car Fire,2010-11-28,47.635763,-122.278043,RG03,1
Automatic Fire Alarm False,2010-11-27,47.620814,-122.332986,RG11,1
Auto Fire Alarm,2010-11-27,47.719762,-122.318165,RG01,1
Auto Fire Alarm,2010-11-27,47.621989,-122.33373999999999,RG11,1
Auto Fire Alarm,2010-11-27,47.598353,-122.32579299999999,RG20_25,1
Auto Fire Alarm,2010-11-27,47.608434,-122.338125,RG11,1
Auto Fire Alarm,2010-11-27,47.573124,-122.37816000000001,RG14,1
Brush Fire,2010-11-27,47.695908,-122.328434,RG04,1
Auto Fire Alarm,2010-11-27,47.659703,-122.319781,RG03,1
Auto Fire Alarm,2010-11-27,47.585846999999994,-122.333266,RG15,1
Automatic Fire Alarm Resd,2010-11-27,47.707118,-122.27526599999999,RG02,1
Auto Fire Alarm,2010-11-27,47.607296999999996,-122.327878,RG20_25,1
Auto Fire Alarm,2010-11-27,47.607296999999996,-122.327878,RG20_25,1
Auto Fire Alarm,2010-11-27,47.616942,-122.330731,RG11,1
Auto Fire Alarm,2010-11-27,47.719781,-122.34225,RG01,1
Fire in Single Family Res,2010-11-27,47.653056,-122.34858600000001,RG09,1
Car Fire,2010-11-27,47.611142,-122.33446399999998,RG11,1
Auto Fire Alarm,2010-11-27,47.561849,-122.310818,RG18,1
"Hang-Up, Fire",2010-11-27,47.612136,-122.335373,RG11,1
Auto Fire Alarm,2010-11-27,47.575487,-122.35507199999999,RG15,1
Auto Fire Alarm,2010-11-27,47.612691999999996,-122.345359,RG11,1
Automatic Fire Alarm Resd,2010-11-27,47.570662,-122.285021,RG18,1
Auto Fire Alarm,2010-11-27,47.603764,-122.329247,RG20_25,1
Auto Fire Alarm,2010-11-27,47.658297999999995,-122.31778200000001,RG03,1
Auto Fire Alarm,2010-11-26,47.664952,-122.38010200000001,RG08,1
Auto Fire Alarm,2010-11-26,47.712312,-122.342124,RG01,1
Auto Fire Alarm,2010-11-26,47.712319,-122.34481399999999,RG01,1
Automatic Fire Alarm Resd,2010-11-26,47.666191,-122.40850900000001,RG08,1
Automatic Fire Alarm Resd,2010-11-26,47.634485,-122.394356,RG12,1
Auto Fire Alarm,2010-11-26,47.697084000000004,-122.344599,RG07,1
Auto Fire Alarm,2010-11-26,47.724453999999994,-122.286397,RG04,1
Auto Fire Alarm,2010-11-26,47.615361,-122.34788700000001,RG11,1
Fire in Building,2010-11-26,47.663213,-122.3131,RG03,1
Auto Fire Alarm,2010-11-26,47.69607,-122.376796,RG07,1
Auto Fire Alarm,2010-11-26,47.608713,-122.34061299999999,RG11,1
Auto Fire Alarm,2010-11-26,47.627182,-122.34346699999999,RG11,1
Auto Fire Alarm,2010-11-26,47.65554,-122.37131299999999,RG09,1
Automatic Fire Alarm Resd,2010-11-26,47.647247,-122.391567,RG12,1
Auto Fire Alarm,2010-11-26,47.683043,-122.26165,RG02,1
Auto Fire Alarm,2010-11-26,47.675696,-122.25811499999999,RG02,1
Automatic Fire Alarm False,2010-11-26,47.708611,-122.32595500000001,RG04,1
Auto Fire Alarm,2010-11-26,47.573504,-122.339697,RG15,1
Auto Fire Alarm,2010-11-26,47.683246999999994,-122.37283500000001,RG07,1
Auto Fire Alarm,2010-11-26,47.569988,-122.277054,RG18,1
Auto Fire Alarm,2010-11-26,47.513560999999996,-122.28520900000001,RG10_30,1
Auto Fire Alarm,2010-11-26,47.731677000000005,-122.34777199999999,RG01,1
Auto Fire Alarm,2010-11-26,47.708611,-122.32595500000001,RG04,1
Auto Fire Alarm,2010-11-26,47.708611,-122.32595500000001,RG04,1
Auto Fire Alarm,2010-11-26,47.579809000000004,-122.329057,RG15,1
Auto Fire Alarm,2010-11-26,47.612253,-122.323199,RG20_25,1
Automatic Fire Alarm False,2010-11-26,47.693062,-122.305479,RG04,1
Auto Fire Alarm,2010-11-26,47.670175,-122.378984,RG08,1
Automatic Fire Alarm Resd,2010-11-26,47.670961,-122.36401200000002,RG09,1
Auto Fire Alarm,2010-11-26,47.670175,-122.378984,RG08,1
Auto Fire Alarm,2010-11-26,47.630177,-122.34096000000001,RG11,1
Auto Fire Alarm,2010-11-26,47.544499,-122.376449,RG05,1
Auto Fire Alarm,2010-11-26,47.648994,-122.378876,RG12,1
Auto Fire Alarm,2010-11-26,47.683043,-122.26165,RG02,1
Auto Fire Alarm,2010-11-26,47.683281,-122.26165,RG02,1
Auto Fire Alarm,2010-11-26,47.615429,-122.347799,RG11,1
Auto Fire Alarm,2010-11-26,47.612253,-122.323199,RG20_25,1
Auto Fire Alarm,2010-11-26,47.600237,-122.30328999999999,RG20_25,1
Auto Fire Alarm,2010-11-26,47.693062,-122.305479,RG04,1
Auto Fire Alarm,2010-11-26,47.632294,-122.34103999999999,RG11,1
Auto Fire Alarm,2010-11-26,47.569663,-122.334202,RG15,1
Auto Fire Alarm,2010-11-26,47.714518,-122.31250700000001,RG04,1
Auto Fire Alarm,2010-11-26,47.693931,-122.30552,RG04,1
Auto Fire Alarm,2010-11-26,47.639857,-122.366285,RG11,1
Auto Fire Alarm,2010-11-26,47.581888,-122.335125,RG15,1
Automatic Fire Alarm Resd,2010-11-26,47.684913,-122.395967,RG08,1
Automatic Fire Alarm Resd,2010-11-26,47.618663,-122.28865,RG20_25,1
Auto Fire Alarm,2010-11-26,47.708611,-122.32595500000001,RG04,1
Auto Fire Alarm,2010-11-26,47.553847999999995,-122.321602,RG16,1
Auto Fire Alarm,2010-11-26,47.67479,-122.304828,RG04,1
Auto Fire Alarm,2010-11-26,47.604303,-122.33741599999999,RG20_25,1
Auto Fire Alarm,2010-11-26,47.642096,-122.346383,RG11,1
Automatic Fire Alarm Resd,2010-11-26,47.63235,-122.284066,RG03,1
Auto Fire Alarm,2010-11-26,47.624269,-122.33300700000001,RG11,1
Auto Fire Alarm,2010-11-26,47.611557,-122.33019099999999,RG20_25,1
Auto Fire Alarm,2010-11-26,47.52828,-122.365857,RG17,1
Auto Fire Alarm,2010-11-26,47.642066,-122.34637099999999,RG11,1
Auto Fire Alarm,2010-11-26,47.568343,-122.365804,RG15,1
Auto Fire Alarm,2010-11-26,47.66707,-122.301946,RG03,1
Auto Fire Alarm,2010-11-26,47.547987,-122.32131499999998,RG16,1
Auto Fire Alarm,2010-11-26,47.597861,-122.286924,RG20_25,1
Auto Fire Alarm,2010-11-26,47.650265999999995,-122.31051399999998,RG03,1
Auto Fire Alarm,2010-11-26,47.594035,-122.333269,RG20_25,1
Auto Fire Alarm,2010-11-26,47.615666999999995,-122.33259199999999,RG11,1
Auto Fire Alarm,2010-11-26,47.661451,-122.317558,RG03,1
Auto Fire Alarm,2010-11-26,47.603621999999994,-122.33218799999999,RG20_25,1
Auto Fire Alarm,2010-11-25,47.55418,-122.336692,RG15,1
Auto Fire Alarm,2010-11-25,47.614106,-122.31016100000001,RG20_25,1
Auto Fire Alarm,2010-11-25,47.652522999999995,-122.365122,RG09,1
Auto Fire Alarm,2010-11-25,47.603588,-122.322949,RG20_25,1
Auto Fire Alarm,2010-11-25,47.60994,-122.3237,RG20_25,1
Auto Fire Alarm,2010-11-25,47.56365,-122.38545400000001,RG14,1
Auto Fire Alarm,2010-11-25,47.61585,-122.336428,RG11,1
Auto Fire Alarm,2010-11-25,47.667578999999996,-122.28481399999998,RG02,1
